month,excess_return
2006-09,0.01595819886507207
2006-10,0.032584404467606416
2006-11,0.01916451973339639
2006-12,0.007113428984855509
2007-01,0.013676389769589447
2007-02,-0.01794471909685537
2007-03,0.009498116027402217
2007-04,0.036839800790314466
2007-05,0.036287442428499336
2007-06,-0.017292817855993715
2007-07,-0.034380264967110136
2007-08,0.007366579543504158
2007-09,0.037555727596240505
2007-10,0.022935209647612177
2007-11,-0.05177211548565401
2007-12,-0.006602321661219443
2008-01,-0.06728615081808043
2008-02,-0.022944236746654165
2008-03,-0.012600796493395678
2008-04,0.04983532117668388
2008-05,0.0230735370958067
2008-06,-0.08036352601033982
2008-07,-0.015115320514247474
2008-08,0.010056969499246298
2008-09,-0.10061979778554159
2008-10,-0.1843711542048457
2008-11,-0.08019462013480975
2008-12,0.02016491941684613
2009-01,-0.07931584423312873
2009-02,-0.10037939773888166
2009-03,0.09013625078795216
2009-04,0.10808729381858286
2009-05,0.06777125116363865
2009-06,-0.0026267699734097137
2009-07,0.08228092821879628
2009-08,0.031033720959073613
2009-09,0.04433764435933643
2009-10,-0.02785079415645678
2009-11,0.05759297329734524
2009-12,0.028182255342472828
2010-01,-0.03801280458050925
2010-02,0.034525438587302254
2010-03,0.06447817656698374
2010-04,0.01918305486153393
2010-05,-0.08109278155008545
2010-06,-0.05378832663516847
2010-07,0.07043760158185383
2010-08,-0.045682884178070184
2010-09,0.09457621838497694
2010-10,0.03872268289869715
2010-11,0.005998235055080424
2010-12,0.06977196325393906
2011-01,0.019914777872603425
2011-02,0.03872524916868749
2011-03,0.003333489772428506
2011-04,0.027656972441109873
2011-05,-0.01504969901808165
2011-06,-0.018791716642072968
2011-07,-0.02427034951615227
2011-08,-0.06018864878284932
2011-09,-0.08496908879819098
2011-10,0.11591903908552999
2011-11,-0.005337254972782172
2011-12,0.0028558566059455376
2012-01,0.05397210829115607
2012-02,0.04387669062512184
2012-03,0.025859271574644287
2012-04,-0.008618261970243929
2012-05,-0.06711761565893148
2012-06,0.03788439257853556
2012-07,0.009094455413795848
2012-08,0.027580510793482973
2012-09,0.02788044828597198
2012-10,-0.015187926414942822
2012-11,0.006978319371775767
2012-12,0.01260920947380141
2013-01,0.05505068763173692
2013-02,0.008731476692430913
2013-03,0.036834152317198256
2013-04,0.01356893816891245
2013-05,0.025539626421428076
2013-06,-0.01482410016995968
2013-07,0.057056073911985666
2013-08,-0.024983291739514316
2013-09,0.03830198921207537
2013-10,0.04058476172402077
2013-11,0.02859119294589118
2013-12,0.027707605250956276
2014-01,-0.03309349027257555
2014-02,0.047384320537835
2014-03,0.004522361294147017
2014-04,-0.00035194631993212366
2014-05,0.0197995048074163
2014-06,0.028608027746384934
2014-07,-0.021057915449617423
2014-08,0.04056115210843426
2014-09,-0.02388089813328449
2014-10,0.020869337946511638
2014-11,0.022826307019439766
2014-12,-0.0027387341474365127
2015-01,-0.031841898670959844
2015-02,0.061401190506969634
2015-03,-0.010889196784108374
2015-04,0.009965520698403504
2015-05,0.011956591938875003
2015-06,-0.017153163124362752
2015-07,0.012751944765671128
2015-08,-0.06097184744472675
2015-09,-0.034070111983630726
2015-10,0.07556910295653911
2015-11,0.004408291872727639
2015-12,-0.02335883996483571
2016-01,-0.05820005675360773
2016-02,0.0006985813903129482
2016-03,0.06974589787335023
2016-04,0.011398940904474183
2016-05,0.014600243067032883
2016-06,-0.0012122574378962377
2016-07,0.03959864767293527
2016-08,0.004533739985571478
2016-09,0.003407075169939105
2016-10,-0.020322094207620076
2016-11,0.045986977933534345
2016-12,0.01755216050413713
2017-01,0.022210225733509906
2017-02,0.033105998632848264
2017-03,0.002313829503073333
2017-04,0.009245784934794313
2017-05,0.009749971317586936
2017-06,0.009299691864375598
2017-07,0.020020821233238433
2017-08,0.0010297262761383302
2017-09,0.02521897772204324
2017-10,0.020435107809947877
2017-11,0.028324543622649818
2017-12,0.011219868306606044
2018-01,0.05375594388823927
2018-02,-0.03905041940796071
2018-03,-0.02109465690653507
2018-04,0.002815616741449673
2018-05,0.02515544757192489
2018-06,0.004297155750947271
2018-07,0.03152323679541562
2018-08,0.031032032326684916
2018-09,0.00020937412695341606
2018-10,-0.07848879418975968
2018-11,0.01639825168996065
2018-12,-0.0950060390913486
2019-01,0.0864367989323525
2019-02,0.03325944125817394
2019-03,0.010112450163244004
2019-04,0.039046278316221525
2019-05,-0.06811303596189235
2019-06,0.06918432548576832
2019-07,0.010642903422903024
2019-08,-0.02508979538627662
2019-09,0.014396589855054804
2019-10,0.018890275652714145
2019-11,0.038056117153636555
2019-12,0.027690656137507548
2020-01,-0.002635695890194234
2020-02,-0.08129092960693864
2020-03,-0.13973428814864408
2020-04,0.13404454399259483
2020-05,0.05617895980597909
2020-06,0.026199759680303577
2020-07,0.05748115453612508
2020-08,0.07401791739505141
2020-09,-0.03619302240127419
2020-10,-0.021045453348102115
2020-11,0.12798270100223713
2020-12,0.046331768996280304
2021-01,-0.0011024258805127486
2021-02,0.02991019133571558
2021-03,0.030706455526661847
2021-04,0.048678538343441685
2021-05,0.006207782965581008
2021-06,0.02448823548450402
2021-07,0.01196133088883059
2021-08,0.02847473851858375
2021-09,-0.04290078805852088
2021-10,0.06691021253883822
2021-11,-0.018565724967508496
2021-12,0.03179800038421774
2022-01,-0.061744270829001954
2022-02,-0.022321462426880746
2022-03,0.031028185136341757
2022-04,-0.0936678838326066
2022-05,-0.0021042031430847864
2022-06,-0.08640298454911964
2022-07,0.09273858842794248
2022-08,-0.03810210612438214
2022-09,-0.09331056559613247
2022-10,0.07924270386004326
2022-11,0.04843882828235074
2022-12,-0.06299367943309213
2023-01,0.06869542168424207
2023-02,-0.02658048475896571
2023-03,0.022067225595233834
2023-04,0.005747765868246435
2023-05,-0.0001282229351364165
2023-06,0.06497168037017947
2023-07,0.03214636059468927
2023-08,-0.02445666014161492
2023-09,-0.05241842974623425
2023-10,-0.03376144558968227
2023-11,0.09010850204476034
2023-12,0.04933884937784864
2024-01,0.005193083252651111
2024-02,0.049592975272142646
2024-03,0.02879273536805587
2024-04,-0.0479125357124338
2024-05,0.04308493732321353
2024-06,0.023417234480313968
2024-07,0.013641342726497505
2024-08,0.017371580596630076
2024-09,0.01616355341151592
2024-10,-0.010760532061947293
2024-11,0.06378712977356767
2024-12,-0.034067691486656296
2025-01,0.03003510375979996
2025-02,-0.02364100387629468
2025-03,-0.06254794680421304
2025-04,-0.006191469397055788
2025-05,0.06122754677697592
2025-06,0.04827255185803248
2025-07,0.018090748679692032
2025-08,0.02029701462583978
2025-09,0.034027638006828044
2025-10,0.01742808170623531
2025-11,-0.0015735177891393396
2025-12,-0.0017544008320713013
